.	O

Menurutnya,	O
ia	O
mendukung	O
langkah	O
Jokowi	PERSON
semua	O
menteri	O
nantinya	O
haruslah	O
profesional	O
.	O

"Tidak	O
hanya	O
dari	O
partai	O
yang	O
profesional,	O
mereka	O
(calon	O
menteri)	O
yang	O
berasal	O
dari	O
independen	O
pun	O
harus	O
profesional,"	O
ujarnya	O
.	O

Masih	O
kata	O
Cak	PERSON
Imin	PERSON
,	O
nantinya	O
dengan	O
diisi	O
oleh	O
sosok	O
profesional,	O
kabinet	O
Jokowi	PERSON
yang	O
bercita-cita	O
ciptakan	O
kabinet	O
kerja	O
dapat	O
terwujud	O
.	O

"Untuk	O
menciptakan	O
kabinet	O
kerja	O
harus	O
dicari	O
oraang-orang	O
yang	O
pekerja	O
juga,"	O
tandasnya	O
.	O

Ketua	O
Dewan	O
Pakar	O
Partai	ORGANIZATION
Golkar	ORGANIZATION
Siswono	PERSON
Yudo	PERSON
Husodo	PERSON
mengatakan,	O
Golkar	ORGANIZATION
tidak	O
akan	O
mungkin	O
berada	O
di	O
luar	O
pemerintahan	O
.	O

Siswono	PERSON
mendukung	O
Golkar	ORGANIZATION
ikut	O
bergabung	O
dalam	O
pemerintahan	O
presiden	O
dan	O
wakil	O
presiden	O
terpilih	O
Joko	PERSON
Widodo-Jusuf	PERSON
Kalla	PERSON
.	O
"Sangat	O
sulit	O
dimengerti	O
jika	O
partai	O
nomor	O
dua	O
terbesar	O
ini	O
berada	O
di	O
luar	O
pemerintahan,"	O
ujar	O
Siswono	ORGANIZATION
di	O
Gedung	LOCATION
DPR	LOCATION
RI,	LOCATION
Senayan,	LOCATION
Jakarta	LOCATION
,	O
Rabu	TIME
(20/8/2014)	TIME
.	O
Ia	O
menuturkan,	O
selama	O
31	QUANTITY
tahun	O
aktif	O
di	O
Golkar,	O
ia	O
merasa	O
bahwa	O
partai	O
berlambang	O
pohon	O
beringin	O
itu	O
selalu	O
mempunyai	O
kader-kader	O
potensial	O
untuk	O
masuk	O
dalam	O
pemerintahan	O
.	O

Mantan	O
Menteri	O
Perumahan	O
Rakyat	O
itu	O
lebih	O
setuju	O
jika	O
Golkar	ORGANIZATION
mengikuti	O
pemerintahan	O
Jokowi-JK	O
.	O

"Kita	O
semua	O
ingat,	O
tema	O
Golkar	ORGANIZATION
adalah	O
suara	O
rakyat,	O
suara	O
Golkar	ORGANIZATION
.	O
Kalau	O
mayoritas	O
rakyat	O
menentukan	O
pilihan	O
kepada	O
Jokowi	PERSON
,	O
memang	O
paling	O
baik	O
Golkar	ORGANIZATION
ikut	O
mendukung	O
pemerintahan	O
ini,"	O
jelas	O
Siswono	PERSON
.	O
Saat	O
ini	O
Golkar	ORGANIZATION
menjadi	O
salah	O
satu	O
partai	O
yang	O
tergabung	O
dalam	O
Koalisi	O
Merah	O
Putih	O
secara	O
permanen	O
bersama	O
Partai	ORGANIZATION
Gerakan	ORGANIZATION
Indonesia	ORGANIZATION
Raya	ORGANIZATION
,	O
Partai	ORGANIZATION
Persatuan	ORGANIZATION
Pembangunan	ORGANIZATION
,	O
Partai	ORGANIZATION
Amanat	ORGANIZATION
Nasional	ORGANIZATION
,	O
dan	O
Partai	ORGANIZATION
Keadilan	ORGANIZATION
Sejahtera	ORGANIZATION
.	O
Koalisi	O
ini	O
mengusung	O
Prabowo	PERSON
Subianto-Hatta	PERSON
Rajasa	PERSON
sebagai	O
calon	O
presiden	O
dan	O
calon	O
wakil	O
presiden	O
.	O

Setelah	O
Komisi	ORGANIZATION
Pemilihan	ORGANIZATION
Umum	ORGANIZATION
(KPU)	ORGANIZATION
memutuskan	O
Joko	PERSON
Widodo	PERSON
dan	O
J	O
usuf	PERSON
Kalla	PERSON
sebagai	O
presiden	O
dan	O
wakil	O
presiden	O
terpilih	O
pada	O
22	TIME
Juli	TIME
2014	TIME
,	O
Prabowo-Hatta	PERSON
menggugat	O
hasil	O
tersebut	O
ke	O
Mahkamah	ORGANIZATION
Konstitusi	ORGANIZATION
.	O
Putusan	O
MK	ORGANIZATION
akan	O
dibacakan	O
Kamis,	TIME
(21/8/2014)	TIME
.	O
Badan	ORGANIZATION
Kehormatan	ORGANIZATION
Dewan	ORGANIZATION
Perwakilan	ORGANIZATION
Rakyat	ORGANIZATION
tak	O
hanya	O
meminta	O
Pusat	O
Pelaporan	O
Analisis	O
dan	O
Transaksi	O
Keuangan	O
menelusuri	O
rekening	O
sejumlah	O
anggota	O
DPR	ORGANIZATION
.	O
PPATK	ORGANIZATION
juga	O
telah	O
diminta	O
menelusuri	O
rekening	O
pimpinan	O
Dewan	O
.	O

"Sebab	O
yang	O
diminta	O
oleh	O
Badan	ORGANIZATION
Kehormatan	ORGANIZATION
bukan	O
hanya	O
satu	O
nama	O
.	O

Termasuk	O
pimpinan	O
DPR	ORGANIZATION
diminta	O
juga	O
oleh	O
Badan	ORGANIZATION
Kehormatan	ORGANIZATION
,"	O
kata	O
Wakil	O
Ketua	O
DPR	ORGANIZATION
Pramono	PERSON
Anung	PERSON
di	O
gedung	LOCATION
DPR	LOCATION
,	O
Selasa	TIME
20	TIME
September	TIME
2011	TIME
.	O
Soal	O
identitas	O
anggota	O
Dewan	O
yang	O
dimintakan	O
datanya	O
ke	O
PPATK	ORGANIZATION
untuk	O
ditelusuri,	O
Pramono	PERSON
mengatakan	O
hal	O
tersebut	O
tidak	O
dapat	O
dibuka	O
untuk	O
publik,	O
bahkan	O
oleh	O
pimpinan	O
DPR	ORGANIZATION
sekalipun	O
.	O

"Kami	O
ingin	O
meluruskan	O
bahwa	O
pimpinan	O
sama	O
sekali	O
tidak	O
punya	O
kapasitas	O
untuk	O
mengumumkan	O
nama	O
tersebut	O
dan	O
tidak	O
ada	O
tujuan	O
kepada	O
seseorang	O
siapa	O
pun	O
orang	O
itu,"	O
ujar	O
dia	O
.	O

PPATK	ORGANIZATION
,	O
Kamis	TIME
lalu,	O
mengungkap	O
ada	O
21	QUANTITY
transaksi	QUANTITY
mencurigakan	O
yang	O
melibatkan	O
seorang	O
anggota	O
Badan	ORGANIZATION
Anggaran	ORGANIZATION
DPR	ORGANIZATION
.	O
Namun,	O
tak	O
diungkap	O
siapakah	O
anggota	O
Dewan	O
yang	O
dicurigai	O
itu	O
.	O

Temuan	O
ini	O
juga	O
telah	O
disampaikan	O
kepada	O
DPR	ORGANIZATION
,	O
Kamis	TIME
lalu	O
.	O

Pimpinan	O
DPR	ORGANIZATION
bahkan	O
telah	O
membahas	O
temuan	O
itu	O
.	O

Sumber	O
Tempo	ORGANIZATION
di	O
Senayan	LOCATION
menyebut,	O
laporan	O
itu	O
ada	O
kaitannya	O
dengan	O
laporan	O
Ketua	ORGANIZATION
DPR	ORGANIZATION
kepada	O
Badan	ORGANIZATION
Kehormatan	ORGANIZATION
terhadap	O
anggota	O
Badan	ORGANIZATION
Anggaran	ORGANIZATION
dari	O
Fraksi	ORGANIZATION
Partai	ORGANIZATION
Amanat	ORGANIZATION
Nasional	ORGANIZATION
,	O
Wa	PERSON
Ode	PERSON
Nurhayati	PERSON
.	O
Adapun	O
permintaan	O
Ketua	O
DPR	ORGANIZATION
itu	O
muncul	O
setelah	O
Wa	PERSON
Ode	PERSON
membeberkan	O
dugaan	O
mafia	O
anggaran	O
oleh	O
anggota	O
dan	O
pimpinan	O
DPR	ORGANIZATION
.	O
Pramono	PERSON
mengatakan,	O
laporan	O
yang	O
diberikan	O
PPATK	ORGANIZATION
kepada	O
pimpinan	ORGANIZATION
DPR	ORGANIZATION
memang	O
berangkat	O
dari	O
permintaan	O
Badan	ORGANIZATION
Kehormatan	ORGANIZATION
.	O
Ketika	O
itu	O
Badan	ORGANIZATION
Kehormatan	ORGANIZATION
tidak	O
hanya	O
meminta	O
satu	O
nama,	O
melainkan	O
sejumlah	O
nama	O
dan	O
menyangkut	O
21	QUANTITY
transaksi	QUANTITY
mencurigakan	O
.	O

"Yang	O
jelas	O
pimpinan	O
segera	O
menyampaikan	O
ini	O
ke	O
Badan	ORGANIZATION
Kehormatan	ORGANIZATION
dan	O
kewenangan	O
selanjutnya	O
ada	O
pada	O
Badan	ORGANIZATION
Kehormatan	ORGANIZATION
sesuai	O
dengan	O
surat	O
ketika	O
diminta,"	O
kata	O
dia	O
.	O

Partai	ORGANIZATION
Golkar	ORGANIZATION
	ORGANIZATION
berharap,	O
proses	O
pelaksanaan	O
Pemilu	O
2014	O
mendatang	O
adalah	O
Pemilu	O
terakhir	O
menuju	O
sistem	O
pemerintahan	O
presidensial	O
yang	O
sesungguhnya	O
.	O

Pasca	O
Pemilu	O
2014,	O
diharapkan	O
oleh	O
Golkar	ORGANIZATION
tak	O
terjadi	O
lembaga-lembaga	O
anomali	O
lagi,	O
seperti	O
keberadaan	O
Sekretariat	ORGANIZATION
Gabungan	ORGANIZATION
(Setgab)	O
seperti	O
saat	O
ini	O
.	O

"Pemilu	O
2014	O
adalah	O
pemilu	O
terakhir	O
menuju	O
sistem	O
presidensial	O
yang	O
sesungguhnya	O
.	O

Pemilu	O
yang	O
ke	O
empat	O
dalam	O
rangka	O
konsolidasi	O
demokrasi	O
dan	O
menghapuskan	O
adanya	O
anomali-anomali,	O
seperti	O
Sekretariat	O
Gabungan	O
dan	O
lain	O
sebagainya,"	O
kata	O
Sekertaris	ORGANIZATION
tim	ORGANIZATION
Bidang	ORGANIZATION
Politik	ORGANIZATION
DPP	ORGANIZATION
Partai	ORGANIZATION
Golkar	ORGANIZATION
,	O
Agun	PERSON
Gunanjar	PERSON
Sudarsa	PERSON
di	O
DPR	LOCATION
,	O
Kamis	TIME
(16/06/2011)	TIME
.	O
Agun	PERSON
menegaskan,	O
partainya	O
berharap	O
tahun	O
ini	O
juga	O
dapat	O
diputuskan	O
seluruh	O
paket	O
Undang-undang	O
Pemilu	O
Termasuk	O
Undang-undang	O
Partai	O
politik	O
.	O

"Apabila	O
belum	O
ada	O
substansi	O
yang	O
belum	O
mengerucut,	O
atau	O
ada	O
kesepakatan	O
.	O

Harus	O
ada	O
alternatif-alternatif	O
untuk	O
kemudian	O
diputuskan	O
melalui	O
sidang	O
paripurna,"	O
Agun	PERSON
menjelaskan	O
.	O

Sementara	O
itu,	O
Wakil	O
Ketua	O
Komisi	O
II	O
DPR	ORGANIZATION
yang	O
Ida	PERSON
Fauziah	PERSON
mengakui	O
saat	O
ini	O
memang	O
belum	O
ada	O
kesepakatan	O
dari	O
seluruh	O
fraksi-fraksi	O
di	O
DPR	ORGANIZATION
terkait	O
penetapan	O
ambang	O
batas	O
suara,	O
parliamentary	O
threshold	O
(PT)	O
	O
.	O

Untuk	O
itu,	O
kemudian	O
dilakukan	O
beberapa	O
alternatif	O
usulan	O
untuk	O
kemudian	O
dibawa	O
ke	O
Paripurna	O
DPR	ORGANIZATION
yang	O
kemudian	O
diputuskan	O
.	O

Untuk	O
PT	O
opsi	O
pertama,	O
ambang	O
batas	O
3	O
persen	O
pendapatan	O
suara	O
nasional	O
.	O

Opsi	O
kedua	O
ambang	O
batas	O
2.5	QUANTITY
sampai	QUANTITY
5	QUANTITY
persen	QUANTITY
.	O
Rencananya,	O
Senin	TIME
(20/6/2011)	TIME
akan	O
diplenokan	O
untuk	O
kemudian	O
dibawa	O
ke	O
Paripurna	O
.	O

Lalu	O
keputusannya	O
dibawa	O
ke	O
pemerintah,	O
kemudian	O
dibahas	O
bersama,"	O
kata	O
Ida	PERSON
Fauziah	PERSON
.	O
Setelah	O
menyelesaikan	O
uji	O
kelayakan	O
dan	O
kepatutan	O
terhadap	O
delapan	O
calon	O
pimpinan	O
(capim)	O
Komisi	ORGANIZATION
Pemberantasan	ORGANIZATION
Korupsi	ORGANIZATION
,	O
fraksi-fraksi	O
mulai	O
mengantongi	O
nama	O
capim	O
yang	O
akan	O
dipilih	O
.	O

Satu	O
capim	O
yang	O
bulat	O
diterima	O
sembilan	O
fraksi	O
di	O
Komisi	ORGANIZATION
III	ORGANIZATION
DPR	ORGANIZATION
adalah	O
Bambang	PERSON
Widjojanto	PERSON
.	O
Seperti	O
dikatakan,	O
anggota	O
Komisi	O
III	O
dari	O
Fraksi	ORGANIZATION
Partai	ORGANIZATION
Demokrat	ORGANIZATION
Saan	PERSON
Mustopa	PERSON
di	O
Kompleks	LOCATION
Parlemen,	LOCATION
Senayan,	LOCATION
Jakarta	LOCATION
,	O
Jumat	TIME
(2/12/2011)	TIME
,	O
ada	O
beberapa	O
nama	O
yang	O
disepakati	O
seluruh	O
fraksi	O
.	O

"Salah	O
satunya,	O
Bambang	PERSON
Widjojanto	PERSON
,	O
tidak	O
ada	O
fraksi	O
yang	O
keberatan,"	O
katanya	O
.	O

Sekretaris	ORGANIZATION
Fraksi	ORGANIZATION
Partai	ORGANIZATION
Demokrat	ORGANIZATION
itu	O
menegaskan,	O
Bambang	PERSON
dipilih	O
bukan	O
karena	O
pertimbangan	O
untuk	O
menampung	O
suara	O
kelompok	O
pegiat	O
atau	O
lembaga	O
swadaya	O
masyarakat	O
.	O

"Bukan	O
karena	O
itu,	O
tapi	O
ini	O
benar-benar	O
karena	O
kesadaran	O
tentang	O
kapasitas	O
Bambang	PERSON
,"	O
ujarnya	O
.	O

Pilihan	O
pada	O
Bambang	PERSON
jatuh	O
karena	O
alasan	O
obyektif	O
.	O

Dalam	O
uji	O
kelayakan	O
dan	O
kepatutan,	O
anggota	O
Komisi	O
III	O
melihat	O
Bambang	PERSON
memiliki	O
kemampuan	O
teknis,	O
konsep,	O
dan	O
punya	O
arah	O
kebijakan	O
KPK	ORGANIZATION
ke	O
depan	O
.	O

Bambang	PERSON
juga	O
mampu	O
menurunkan	O
visi-misi	O
ke	O
dalam	O
implementasi	O
kerja	O
.	O

Saan	PERSON
mencontohkan	O
ketika	O
mengatakan	O
perlunya	O
sinergi	O
aparat	O
penegak	O
hukum	O
dalam	O
pemberantasan	O
korupsi,	O
Bambang	PERSON
langsung	O
menyebut	O
aksi-aksi	O
yang	O
akan	O
dilakukan	O
.	O

Seperti	O
melaksanakan	O
pelatihan	O
bersama	O
dan	O
sebagainya	O
.	O

Masih	O
menurut	O
Saan	PERSON
,	O
fraksi-fraksi	O
di	O
Komisi	O
III	O
juga	O
tidak	O
meragukan	O
kompetensi,	O
integritas,	O
serta	O
independensi	O
Bambang	PERSON
yang	O
berlatar	O
belakang	O
advokat	O
dan	O
aktif	O
dalam	O
lembaga	O
pemberantasan	O
korupsi	O
.	O

Ketua	ORGANIZATION
Umum	ORGANIZATION
Partai	ORGANIZATION
Demokrat	ORGANIZATION
Anas	PERSON
Urbaningrum	PERSON
menegaskan	O
keyakinannya	O
bahwa	O
Susilo	PERSON
Bambang	PERSON
Yudhoyono	PERSON
tidak	O
akan	O
bersedia	O
memperpanjang	O
masa	O
jabatannya	O
untuk	O
ketiga	O
kali	O
.	O

SBY	PERSON
,	O
kata	O
Anas	PERSON
,	O
tidak	O
berniat	O
menambah	O
periode,	O
tapi	O
berkonsentrasi	O
untuk	O
menambah	O
prestasi	O
.	O

"Sikap	O
dan	O
pendirian	O
SBY	PERSON
sudah	O
amat	O
terang	O
dan	O
tegas	O
.	O

Tidak	O
ada	O
keraguan	O
sedikitpun	O
tentang	O
hal	O
ini	O
.	O

Cukup	O
dua	O
periode,"	O
kata	O
Anas	PERSON
dalam	O
pesan	O
singkatnya	O
pada	O
wartawan,	O
Rabu	TIME
(18/8)	TIME
.	O
Dua	O
periode	O
itu,	O
kata	O
dia,	O
sesuai	O
dengan	O
ketentuan	O
konstitusi	O
.	O

Anas	PERSON
menyatakan	O
SBY	PERSON
adalah	O
presiden	O
yang	O
taat	O
asas	O
pada	O
ketentuan	O
konstitusi	O
.	O

Menurut	O
Anas	PERSON
,	O
konsentrasi	O
SBY	PERSON
kini	O
adalah	O
bekerja	O
yang	O
terbaik	O
.	O

Ini,	O
kata	O
dia,	O
untuk	O
memastikan	O
bahwa	O
kebijakan	O
dan	O
program	O
pemerintah	O
berjalan	O
dengan	O
baik	O
dan	O
berfaidah	O
bagi	O
sebanyak	O
mungkin	O
rakyat	O
Indonesia	O
.	O

Keinginan	O
SBY	PERSON
,	O
lanjut	O
Anas	PERSON
,	O
adalah	O
mengakhiri	O
masa	O
jabatannya,	O
"Dengan	O
catatan	O
dan	O
legasi	O
yang	O
baik	O
(khusnul	O
khatimah)	O
.	O

"	O
Presiden	O
Susilo	PERSON
Bambang	PERSON
Yudhoyono	PERSON
(SBY)	PERSON
dijadwalkan	O
kembali	O
memanggil	O
para	O
calon	O
menteri	O
di	O
Istana	LOCATION
Negara	LOCATION
Jakarta	LOCATION
,	O
Selasa	TIME
(18/10/2011)	TIME
,	O
sore	O
ini	O
.	O

Pesawat	O
Kepresidenan	O
yang	O
digunakan	O
Presiden	O
dan	O
Ibu	O
Negara	O
Ny	PERSON
Ani	PERSON
Yudhoyono	PERSON
beberapa	O
menit	O
lalu	O
baru	O
saja	O
mendarat	O
di	O
Halim	LOCATION
Perdanakusumah	LOCATION
Jakarta	LOCATION
dari	O
Yogyakarta	LOCATION
usai	O
menghadiri	O
pernikahan	O
anak	O
Sultan	PERSON
HB	PERSON
X	PERSON
siang	O
tadi	O
.	O

"Segera	O
setelah	O
tiba	O
kembali	O
siang	O
ini	O
dari	O
kunjungannya	O
ke	O
Yogya	LOCATION
untuk	O
menghadiri	O
pernikahan	O
putri	O
Sultan	PERSON
Hamengkubuwono	PERSON
X	PERSON
,	O
Presiden	PERSON
SBY	PERSON
akan	O
melanjutkan	O
perampungan	O
formasi	O
baru	O
kabinetnya,"	O
kata	O
Staf	ORGANIZATION
Khusus	ORGANIZATION
Presiden	ORGANIZATION
bidang	ORGANIZATION
Komunikasi	ORGANIZATION
Politik	ORGANIZATION
Daniel	PERSON
Sparingga	PERSON
,	O
siang	O
ini	O
.	O

Dikatakan	O
jika	O
seluruh	O
aktivitas	O
itu	O
dilakukan	O
bersama	O
Wapres	O
Boediono	PERSON
di	O
Istana	LOCATION
Negara	LOCATION
.	O
"Kemarin,	O
Presiden	O
dan	O
Wapres	O
terus	O
bekerja	O
maraton	O
hingga	O
tengah	O
malam	O
di	O
Istana	LOCATION
Jogja	LOCATION
.	O
Siang	O
ini	O
Presiden	O
akan	O
langsung	O
bekerja	O
untuk	O
melanjutkan	O
apa	O
yang	O
ia	O
belum	O
selesaikan,"	O
ujarnya	O
.	O

Rencananya	O
malam	O
ini	O
Presiden	O
juga	O
akan	O
mengumumkan	O
formasi	O
Kabinet	O
hasil	O
reshuffle	O
serta	O
pelantikannya	O
bisa	O
dilakukan	O
besok	O
pagi	O
.	O

Komisi	ORGANIZATION
Nasional	ORGANIZATION
Hak	ORGANIZATION
Asasi	ORGANIZATION
Manusia	ORGANIZATION
	ORGANIZATION
mendorong	O
agar	O
kabinet	O
baru	O
presiden	O
terpilih	O
Joko	PERSON
Widodo	PERSON
segera	O
mengambil	O
langkah	O
konkret	O
penuntasan	O
kasus	O
pelanggaran	O
HAM	O
yang	O
belum	O
selesai	O
.	O

Hal	O
ini	O
dibicarakan	O
dengan	O
Ketua	O
dan	O
Wakil	O
Tim	O
Transisi	O
Jokowi,	O
Rini	PERSON
Soemarno	PERSON
dan	O
Andi	PERSON
Widjajanto	PERSON
.	O
"Baik	O
secara	O
yudisial	O
maupun	O
nonyudisial,"	O
ujar	O
Komisioner	ORGANIZATION
Komnas	ORGANIZATION
HAM	ORGANIZATION
Siti	PERSON
Noor	PERSON
Laila	PERSON
saat	O
ditemui	O
Tempo	ORGANIZATION
pada	O
Kamis,	TIME
28	TIME
Agustus	TIME
2014	TIME
.	O
Menurut	O
dia,	O
masih	O
ada	O
tujuh	O
berkas	O
pelanggaran	O
HAM	O
yang	O
belum	O
dituntaskan	O
sampai	O
sekarang	O
.	O

Ketujuh	O
kasus	O
tersebut	O
antara	O
lain	O
seputar	O
1965,	O
penembakan	O
misterius,	O
Talangsari,	O
tragedi	O
Trisakti-Semanggi	O
I	O
dan	O
II,	O
penculikan	O
aktivis	O
atau	O
penghilangan	O
paksa	O
1997-1998,	O
dan	O
Wasior	O
.	O

Namun	O
Noor	PERSON
Laila	PERSON
mengaku	O
belum	O
tahu	O
apa	O
bentuk	O
tindakan	O
konkret	O
yang	O
akan	O
diambil	O
.	O

"Ini	O
masih	O
pertemuan	O
pertama	O
.	O

Nanti	O
akan	O
kami	O
adakan	O
lagi	O
diskusi	O
yang	O
lebih	O
mendalam	O
mengenai	O
langkah-langkah	O
ini,"	O
ujarnya	O
.	O

Selain	O
berdiskusi,	O
dalam	O
pertemuan	O
tersebut,	O
Komnas	ORGANIZATION
HAM	ORGANIZATION
juga	O
menyampaikan	O
upaya-upaya	O
penuntasan	O
yang	O
telah	O
dilakukan	O
selama	O
ini	O
.	O

Seperti	O
perkembangan	O
rekomendasi	O
dari	O
tim	O
panitia	O
khusus	O
bentukan	O
Dewan	ORGANIZATION
Perwakilan	ORGANIZATION
Rakyat	ORGANIZATION
hingga	O
proses-proses	O
penyidikan	O
di	O
Kejaksaan	ORGANIZATION
Agung	ORGANIZATION
.	O
Mereka	O
berharap	O
Jokowi	PERSON
dapat	O
memberikan	O
ruang	O
politik	O
agar	O
pengadilan	O
HAM	O
ini	O
dapat	O
dieksekusi	O
dalam	O
pemerintahannya	O
mendatang	O
.	O

Wakil	O
Presiden	O
Boediono	PERSON
mengingatkan	O
segenap	O
komponen	O
masyarakat	O
untuk	O
tidak	O
saling	O
adu	O
kuat	O
dalam	O
urusan	O
yang	O
tidak	O
produktif	O
bagi	O
kepentingan	O
bangsa	O
dan	O
negara	O
.	O

Wapres	O
juga	O
mengajak	O
masyarakat	O
menyatukan	O
energi	O
untuk	O
saling	O
bahu	O
dalam	O
pembangunan	O
.	O

Ajakan	O
itu	O
disampaikan	O
Wapres	O
ketika	O
membuka	O
Agrinex	O
International	O
Expo	O
2010	O
di	O
Jakarta	LOCATION
Convention	LOCATION
Center	LOCATION
,	O
Jumat	TIME
(12/3/2010)	TIME
siang	O
ini	O
.	O

"Impian	O
kita	O
sama,	O
tujuan	O
kita	O
sama	O
.	O

Tidak	O
ada	O
masalah	O
di	O
antara	O
kita,	O
tidak	O
ada	O
dusta	O
di	O
antara	O
kita	O
.	O

Semua	O
untuk	O
kepentingan	O
rakyat	O
dan	O
bangsa,	O
siapa	O
pun	O
itu,"	O
ujar	O
Wapres	O
Boediono	PERSON
yang	O
membuka	O
pameran	O
didampingi	O
Ny	PERSON
Herawati	PERSON
Boediono	PERSON
.	O
Wapres	O
mengajak	O
masyarakat	O
untuk	O
bersama	O
pemerintah	O
mengerahkan	O
energi	O
untuk	O
mencapai	O
tujuan	O
yang	O
produktif	O
.	O

"Mudah-mudahan	O
ini	O
menjadi	O
tekad	O
kita	O
bersama,	O
tidak	O
hanya	O
saling	O
beradu	O
kuat	O
satu	O
sama	O
lain	O
untuk	O
tujuan-tujuan	O
yang	O
bukan	O
kepentingan	O
kita	O
bersama,"	O
ujarnya	O
.	O

Politisi	O
Partai	ORGANIZATION
Golkar	ORGANIZATION
Nurul	PERSON
Arifin	PERSON
menilai	O
kekisruhan	O
dalam	O
pemerintahan	O
Presiden	O
Joko	PERSON
Widodo	PERSON
(Jokowi)	PERSON
dan	O
Wakil	O
Presiden	O
Jusuf	PERSON
Kalla	PERSON
bukan	O
karena	O
gangguan	O
dari	O
Koalisi	O
Merah	O
Putih	O
(KMP)	O
.	O

Nurul	PERSON
menilai	O
kisruh	O
di	O
internal	O
pemerintahan	O
Jokowi-Kalla	O
akibat	O
koalisi	O
mereka	O
sendiri,	O
yakni	O
Koalisi	O
Indonesia	O
Hebat	O
.	O

"Justru	O
kekisruhannya	O
bukan	O
karena	O
KMP	O
akan	O
menjadi	O
penghalang	O
seperti	O
yang	O
dikhawatirkan	O
masyarakat,	O
justru	O
KMP	O
ini	O
lebih	O
firm	O
dalam	O
posisi	O
saat	O
ini	O
ialah	O
mendukung	O
.	O

Kalau	O
mengkritik	O
ya	O
mengkritif	O
yang	O
konstruktif	O
.	O

Kami	O
melihat	O
kekacauan	O
ini	O
dari	O
keluarga	O
KIH	O
sendiri,"	O
kata	O
Nurul	PERSON
dalam	O
diskusi	O
evaluasi	O
100	O
hari	O
pemerintahan	O
Jokowi-Kalla	O
di	O
Jakarta	LOCATION
,	O
Senin	TIME
(26/1/2015)	TIME
.	O
Menurut	O
dia,	O
banyak	O
hal	O
yang	O
tidak	O
terintegrasi	O
dengan	O
baik	O
dalam	O
pemerintahan	O
Jokowi-Kalla	O
yang	O
berjalan	O
selama	O
hampir	O
tiga	O
bulan	O
ini	O
.	O

Sebagai	O
kepala	O
pemerintahan,	O
Jokowi	O
selaku	O
Presiden	O
dinilainya	O
belum	O
menjadi	O
sosok	O
panglima	O
dalam	O
pemerintahan	O
.	O

Seharusnya,	O
lanjut	O
Nurul	PERSON
,	O
Jokowi	PERSON
memiliki	O
kepercayaan	O
diri	O
tinggi	O
karena	O
masyarakat	O
mendukungnya	O
.	O

Namun,	O
hal	O
yang	O
terjadi	O
Jokowi	O
justru	O
tampak	O
tidak	O
memegang	O
kendali	O
karena	O
diintervensi	O
sana-sini	O
.	O

"Saya	O
tidak	O
tahu	O
apa	O
yang	O
menyebabkan	O
beliau	O
kurang	O
berani	O
mengambil	O
keputusan	O
.	O

Jadi	O
inilah	O
yang	O
menjadi	O
kisruhnya	O
pemerintahan	O
yang	O
tiga	O
bulan	O
pertama	O
ini,	O
ini	O
menurut	O
kami,"	O
ucap	O
Nurul	PERSON
yang	O
hadir	O
sebagai	O
perwakilan	O
KMP	O
.	O

Ke	O
depannya,	O
Nurul	PERSON
berharap	O
Jokowi	PERSON
bisa	O
lebih	O
tampil	O
untuk	O
bisa	O
mengintegrasikan	O
pemerintahannya	O
dengan	O
gaya	O
dan	O
kemampuan	O
dia	O
sendiri	O
.	O

Dalam	O
acara	O
yang	O
sama,	O
politisi	O
PDI-P	ORGANIZATION
Effendi	PERSON
Simbolon	PERSON
membantah	O
penilaian	O
Nurul	PERSON
.	O
Menurut	O
dia,	O
bukan	O
KIH	O
yang	O
mengganggu	O
pemerintahan	O
Jokowi	PERSON
.	O
Effendi	PERSON
menyebut	O
ada	O
kelompok-kelompok	O
kecil	O
di	O
lingkungan	O
Istana	O
yang	O
dinilainya	O
mengganggu	O
pemerintahan	O
.	O

"Oh,	O
ternyata	O
ada	O
gumpalan-gumpalan	O
kelompok	O
yang	O
lingkupi	O
dia,	O
ada	O
Sudirman	PERSON
Said	PERSON
,	O
Rini	PERSON
(Soemarno)	PERSON
,	O
Sofyan	PERSON
Djalil	PERSON
,	O
kok	O
bisa-bisanya	O
tangani	O
ekonomi?	O
Sekolah	O
dimana	O
nih?	O
Nah	O
yang	O
begini-begini	O
akhirnya	O
mengganggu	O
pemerintahan	O
itu,	O
berdampak	O
pada	O
kebijakan	O
turunannya,"	O
tutur	O
Effendi	PERSON
.	O
Ia	O
bahkan	O
menuduh	O
Rini	PERSON
dan	O
Sekretaris	O
Kabinet	O
Andi	PERSON
Widjajanto	PERSON
sebagai	O
pengkhianat	O
di	O
pemerintahan	O
Jokowi	PERSON
.	O
"Begitu	O
kampanye,	O
Rini	PERSON
nempel	O
banget	O
dengan	O
Megawati	PERSON
,	O
eh	O
ternyata	O
pecah	O
kongsi,	O
pengkhianat	O
.	O

Sama	O
dengan	O
yang	O
namanya	O
di	O
pojok	O
ini	O
(	O
Andi	PERSON
),	O
enggak	O
tahu	O
diri,	O
pengkhianat,	O
anak	O
baru	O
kemarin	O
kok	O
bisa	O
atur-atur	O
republik	O
ini?"	O
sambung	O
dia	O
.	O

Ketua	O
Dewan	O
Pimpinan	O
Pusat	O
Partai	ORGANIZATION
